post_id,campaign_id,cta_type,cta_link,landing_page,lead_id,lead_source,lead_created_at
P-Q1-06,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-06,/lp/cmp-2026-q1,WEB-00104,website,2026-02-08 22:26:00
P-Q1-06,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-06,/lp/cmp-2026-q1,WEB-00106,website,2026-02-23 08:30:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,APP-00109,app,2026-02-24 18:30:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,APP-00114,app,2026-02-07 20:03:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,APP-00121,app,2026-02-07 09:02:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,APP-00124,app,2026-02-14 11:25:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,APP-00146,app,2026-02-11 16:24:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,APP-00157,app,2026-02-27 13:36:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,APP-00163,app,2026-02-19 13:23:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,APP-05685,app,2026-02-26 14:59:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00113,form,2026-02-07 16:50:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00123,form,2026-02-25 12:56:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00129,form,2026-02-28 11:39:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00131,form,2026-02-23 13:52:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00135,form,2026-02-22 13:18:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00136,form,2026-02-13 11:28:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00138,form,2026-02-21 17:57:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00139,form,2026-02-22 15:53:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00141,form,2026-02-25 09:28:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00142,form,2026-02-11 22:09:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00144,form,2026-02-09 22:25:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00151,form,2026-02-19 09:18:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00152,form,2026-02-20 14:43:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00160,form,2026-02-24 11:50:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,FRM-00162,form,2026-02-21 11:53:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,HL-00120,hotline,2026-02-15 07:57:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,HL-00126,hotline,2026-02-14 10:52:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,HL-00140,hotline,2026-02-17 21:39:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,HL-00143,hotline,2026-02-13 21:27:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,HL-00158,hotline,2026-02-12 11:18:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,QR-00108,qr_event,2026-02-25 15:14:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,QR-00127,qr_event,2026-02-20 13:33:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,QR-00145,qr_event,2026-02-12 17:01:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,QR-00159,qr_event,2026-02-11 12:25:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,QR-05507,qr_event,2026-02-08 01:03:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,QR-05601,qr_event,2026-02-15 17:57:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00111,social_inbox,2026-02-22 18:43:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00112,social_inbox,2026-02-26 10:56:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00117,social_inbox,2026-02-15 10:23:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00119,social_inbox,2026-02-18 07:04:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00122,social_inbox,2026-02-21 08:32:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00125,social_inbox,2026-02-23 14:20:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00134,social_inbox,2026-02-27 14:15:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00147,social_inbox,2026-02-18 07:25:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00148,social_inbox,2026-02-17 10:11:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00150,social_inbox,2026-02-14 16:48:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,SIB-00161,social_inbox,2026-02-23 11:53:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00110,website,2026-02-20 17:29:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00115,website,2026-02-17 15:03:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00116,website,2026-02-22 09:15:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00118,website,2026-02-15 08:50:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00128,website,2026-02-08 21:10:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00130,website,2026-02-20 17:27:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00132,website,2026-02-24 18:58:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00133,website,2026-02-22 15:31:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00137,website,2026-02-26 10:59:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00149,website,2026-02-20 15:54:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00153,website,2026-02-21 07:28:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00154,website,2026-02-27 18:25:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00155,website,2026-02-28 18:07:00
P-Q1-07,CMP-2026-Q1,register,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-07,/lp/cmp-2026-q1,WEB-00156,website,2026-02-11 07:52:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,APP-00173,app,2026-02-20 13:07:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,APP-00174,app,2026-02-18 08:27:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,APP-00178,app,2026-02-28 15:46:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,FRM-00169,form,2026-02-13 15:24:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,FRM-00172,form,2026-03-05 20:57:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,FRM-00181,form,2026-03-04 07:36:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,FRM-00183,form,2026-03-02 07:46:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,FRM-00185,form,2026-03-04 07:30:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,FRM-00186,form,2026-03-04 18:11:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,FRM-00188,form,2026-03-01 16:17:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,HL-00164,hotline,2026-02-26 11:17:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,HL-00191,hotline,2026-02-27 14:01:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,QR-00176,qr_event,2026-02-15 17:14:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,QR-00177,qr_event,2026-02-18 21:38:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,QR-00180,qr_event,2026-03-04 13:35:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,SIB-00166,social_inbox,2026-02-17 07:53:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,SIB-00167,social_inbox,2026-02-13 22:40:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,SIB-00170,social_inbox,2026-02-28 13:04:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,SIB-00179,social_inbox,2026-02-26 16:10:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,SIB-00184,social_inbox,2026-03-01 14:49:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,WEB-00165,website,2026-02-15 14:05:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,WEB-00168,website,2026-02-24 20:53:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,WEB-00171,website,2026-02-17 19:59:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,WEB-00175,website,2026-02-14 11:27:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,WEB-00182,website,2026-02-20 22:24:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,WEB-00187,website,2026-02-15 10:15:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,WEB-00189,website,2026-02-15 07:35:00
P-Q1-08,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-08,/lp/cmp-2026-q1,WEB-00190,website,2026-02-12 07:45:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,APP-00205,app,2026-03-01 14:20:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,APP-00206,app,2026-03-07 11:29:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,APP-00215,app,2026-02-28 16:48:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,APP-00219,app,2026-03-10 13:51:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00194,form,2026-02-27 15:00:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00195,form,2026-03-09 15:04:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00201,form,2026-03-07 13:51:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00203,form,2026-03-05 14:54:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00209,form,2026-03-11 15:31:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00210,form,2026-02-19 09:38:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00216,form,2026-03-08 16:07:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00217,form,2026-02-19 14:40:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,FRM-00218,form,2026-03-10 09:32:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,HL-00198,hotline,2026-02-28 21:22:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,HL-00199,hotline,2026-02-27 07:44:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,HL-00202,hotline,2026-03-03 18:22:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,HL-00212,hotline,2026-02-27 14:53:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,QR-00193,qr_event,2026-02-22 15:35:00
P-Q1-09,CMP-2026-Q1,link_click,https://kpimbank.example/lp/cmp-2026-q1?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q1&utm_content=P-Q1-09,/lp/cmp-2026-q1,QR-00207,qr_event,2026-03-10 19:39:00
